#
# 3-day summary product time series for howland1
#
# Site: howland1
# Veg Type: EN
# ROI ID Number: 0002
# Lat: 45.2041
# Lon: -68.7403
# Elev: 80
# UTC Offset: -5
# Image Count Threshold: 4
# Aggregation Period: 3
# Solar Elevation Min: 10.0
# Time of Day Min: 00:00:00
# Time of Day Max: 23:59:59
# ROI Brightness Min: 30
# ROI Brightness Max: 665
# Creation Date: 2017-02-20
# Creation Time: 10:40:54
# Update Date: 2017-02-20
# Update Time: 10:40:56
# Final Processing Date: 2017-04-18
# Final Processing Time: 17:52:37
#
date,year,doy,image_count,midday_filename,midday_r,midday_g,midday_b,midday_gcc,midday_rcc,r_mean,r_std,g_mean,g_std,b_mean,b_std,gcc_mean,gcc_std,gcc_50,gcc_75,gcc_90,rcc_mean,rcc_std,rcc_50,rcc_75,rcc_90,max_solar_elev,snow_flag,outlierflag_gcc_mean,outlierflag_gcc_50,outlierflag_gcc_75,outlierflag_gcc_90,smooth_gcc_mean,smooth_gcc_50,smooth_gcc_75,smooth_gcc_90,smooth_rcc_mean,smooth_rcc_50,smooth_rcc_75,smooth_rcc_90,smooth_ci_gcc_mean,smooth_ci_gcc_50,smooth_ci_gcc_75,smooth_ci_gcc_90,smooth_ci_rcc_mean,smooth_ci_rcc_50,smooth_ci_rcc_75,smooth_ci_rcc_90,int_flag
2008-01-29,2008,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.42379,0.4207,0.44055,0.45244,0.30246,0.30457,0.31567,0.32535,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2008-02-01,2008,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.42488,0.42268,0.44385,0.45351,0.30235,0.30566,0.31695,0.32523,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2008-02-04,2008,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.42599,0.42466,0.4463,0.45413,0.30197,0.30605,0.31787,0.32494,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2008-02-07,2008,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.42716,0.42663,0.44788,0.4543,0.30125,0.30561,0.31838,0.32442,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2008-02-10,2008,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.42841,0.42859,0.44876,0.45421,0.30043,0.3048,0.31867,0.32387,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2008-02-13,2008,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.42972,0.43052,0.44882,0.45377,0.29934,0.30328,0.31867,0.32324,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2008-02-16,2008,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.43101,0.4324,0.44806,0.45298,0.29799,0.30106,0.31838,0.32249,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2008-02-19,2008,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.43231,0.43423,0.44689,0.45212,0.29694,0.29926,0.31811,0.32202,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2008-02-22,2008,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.43364,0.436,0.44434,0.45072,0.29489,0.29575,0.31685,0.32108,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2008-02-25,2008,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.43503,0.43769,0.4413,0.44919,0.29325,0.29286,0.31566,0.32037,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2008-02-28,2008,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.43642,0.43936,0.43791,0.44693,0.294,0.29422,0.31596,0.32114,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2008-03-02,2008,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.43777,0.44108,0.43374,0.44375,0.29585,0.29746,0.31689,0.32267,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2008-03-05,2008,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.43912,0.44281,0.43099,0.44183,0.29859,0.30136,0.31846,0.32452,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2008-03-08,2008,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.44051,0.44454,0.42843,0.44036,0.30539,0.31008,0.32278,0.32833,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2008-03-11,2008,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.44198,0.44625,0.42686,0.43973,0.31213,0.31857,0.32706,0.33209,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2008-03-14,2008,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.44335,0.44793,0.42909,0.44206,0.31632,0.32274,0.3299,0.33428,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2008-03-17,2008,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.44455,0.44954,0.43359,0.44613,0.31895,0.3248,0.33154,0.33547,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2008-03-20,2008,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.44578,0.45107,0.43911,0.45093,0.31604,0.31966,0.32914,0.33371,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2008-03-23,2008,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.44728,0.4525,0.44441,0.45543,0.31166,0.31281,0.32562,0.33114,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2008-03-26,2008,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.44847,0.45402,0.45026,0.4611,0.3058,0.30558,0.32052,0.32799,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2008-03-29,2008,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.44903,0.45579,0.45692,0.46829,0.29779,0.29626,0.31369,0.32382,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2008-04-01,2008,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.4495,0.4577,0.46242,0.4743,0.29264,0.29058,0.30926,0.32089,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2008-04-04,2008,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.45043,0.45966,0.46421,0.47897,0.29618,0.2962,0.31138,0.32109,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2008-04-07,2008,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.45235,0.46157,0.46524,0.4833,0.29997,0.30213,0.31379,0.32149,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2008-04-10,2008,101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.45483,0.46334,0.46749,0.48783,0.27376,0.27036,0.29712,0.31057,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2008-04-13,2008,104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.45715,0.46488,0.46917,0.4927,0.24533,0.23573,0.27944,0.29909,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2008-04-16,2008,107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.45938,0.46608,0.47084,0.49638,0.24286,0.23348,0.27855,0.29751,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2008-04-19,2008,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.46161,0.46685,0.47304,0.4973,0.24885,0.24083,0.2831,0.3005,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2008-04-22,2008,113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.46392,0.46743,0.47604,0.49657,0.25831,0.25112,0.28979,0.30677,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2008-04-25,2008,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.4662,0.46812,0.47888,0.49615,0.26708,0.26085,0.29595,0.31234,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2008-04-28,2008,119,34,howland1_2008_04_28_120147.jpg,49.49081,52.21075,34.70188,0.38277,0.36283,25.18063,6.88273,43.11031,4.63265,24.05414,4.6153,0.46997,0.0239,0.47243,0.48009,0.49791,0.26895,0.03786,0.26354,0.29657,0.31292,59.53151,2,0,0,0,0,0.46827,0.4689,0.48029,0.49579,0.27846,0.27468,0.30339,0.31801,0.01171,0.01208,0.01769,0.01559,0.01483,0.02,0.01776,0.01571,NA
