#
# Transition date estimate for turkeypointenf02
#
# Site: turkeypointenf02
# Veg Type: AG
# ROI ID Number: 0001
# Aggregation period: 1
# Year min: 2012
# Year max: 2015
# Final Processing Date: 2017-04-18
# Final Processing Time: 19:01:23
# Spline RMSE gcc_mean: 0.00259
# Spline RMSE gcc_50: 0.00276
# Spline RMSE gcc_75: 0.00275
# Spline RMSE gcc_90: 0.00288
#
sitename,veg_type,roi_id,direction,gcc_value,transition_10,transition_25,transition_50,transition_10_lower_ci,transition_25_lower_ci,transition_50_lower_ci,transition_10_upper_ci,transition_25_upper_ci,transition_50_upper_ci,threshold_10,threshold_25,threshold_50,min_gcc,max_gcc
turkeypointenf02,AG,0001,rising,gcc_90,2012-05-18,2012-05-21,2012-05-26,2012-05-17,2012-05-20,2012-05-24,2012-05-20,2012-05-23,2012-05-27,0.31629,0.32452,0.34219,0.31301,0.3649
turkeypointenf02,AG,0001,rising,gcc_90,2013-05-18,2013-05-30,2013-06-08,2013-04-26,2013-05-29,2013-06-06,2013-05-26,2013-06-01,2013-06-09,0.31287,0.32071,0.33806,0.30722,0.3655
turkeypointenf02,AG,0001,rising,gcc_90,2014-05-10,2014-05-30,2014-06-12,2014-05-07,2014-05-27,2014-06-10,2014-05-11,2014-06-02,2014-06-13,0.32094,0.32893,0.3427,0.31573,0.36901
turkeypointenf02,AG,0001,rising,gcc_90,2015-06-05,2015-06-11,2015-06-18,2015-06-04,2015-06-10,2015-06-16,2015-06-08,2015-06-13,2015-06-19,0.31695,0.32431,0.33978,0.31278,0.36312
turkeypointenf02,AG,0001,rising,gcc_75,2012-05-18,2012-05-21,2012-05-26,2012-05-17,2012-05-20,2012-05-24,2012-05-20,2012-05-22,2012-05-27,0.316,0.32379,0.34098,0.3115,0.36273
turkeypointenf02,AG,0001,rising,gcc_75,2013-05-14,2013-05-30,2013-06-08,2013-04-24,2013-05-29,2013-06-06,2013-05-15,2013-06-01,2013-06-09,0.31221,0.32017,0.33714,0.30639,0.36462
turkeypointenf02,AG,0001,rising,gcc_75,2014-05-07,2014-05-28,2014-06-12,2014-05-05,2014-05-25,2014-06-10,2014-05-08,2014-05-31,2014-06-13,0.31885,0.32707,0.34159,0.31402,0.36633
turkeypointenf02,AG,0001,rising,gcc_75,2015-06-04,2015-06-11,2015-06-17,2015-06-02,2015-06-10,2015-06-16,2015-06-07,2015-06-12,2015-06-18,0.31571,0.32382,0.33635,0.31144,0.36115
turkeypointenf02,AG,0001,rising,gcc_50,2012-05-17,2012-05-20,2012-05-25,2012-05-16,2012-05-19,2012-05-24,2012-05-19,2012-05-22,2012-05-26,0.31369,0.32029,0.33582,0.30969,0.36118
turkeypointenf02,AG,0001,rising,gcc_50,2013-04-28,2013-05-30,2013-06-08,2013-04-20,2013-05-29,2013-06-06,2013-05-01,2013-06-01,2013-06-09,0.31106,0.31934,0.33586,0.30541,0.36223
