#
# Transition date estimate for umichbiological2
#
# Site: umichbiological2
# Veg Type: DB
# ROI ID Number: 0002
# Aggregation period: 1
# Year min: 2014
# Year max: 2015
# Final Processing Date: 2017-04-18
# Final Processing Time: 19:10:46
# Spline RMSE gcc_mean: 0.00307
# Spline RMSE gcc_50: 0.00303
# Spline RMSE gcc_75: 0.00256
# Spline RMSE gcc_90: 0.0026
#
sitename,veg_type,roi_id,direction,gcc_value,transition_10,transition_25,transition_50,transition_10_lower_ci,transition_25_lower_ci,transition_50_lower_ci,transition_10_upper_ci,transition_25_upper_ci,transition_50_upper_ci,threshold_10,threshold_25,threshold_50,min_gcc,max_gcc
umichbiological2,DB,0002,rising,gcc_90,2014-05-22,2014-05-24,2014-05-28,2014-05-21,2014-05-23,2014-05-27,2014-05-23,2014-05-25,2014-05-29,0.33647,0.34576,0.37546,0.32911,0.41106
umichbiological2,DB,0002,rising,gcc_90,2015-05-06,2015-05-14,2015-05-19,2015-05-05,2015-05-13,2015-05-18,2015-05-08,2015-05-16,2015-05-20,0.33585,0.34691,0.37159,0.33008,0.40743
umichbiological2,DB,0002,rising,gcc_75,2014-05-22,2014-05-24,2014-05-28,2014-05-21,2014-05-23,2014-05-27,2014-05-23,2014-05-25,2014-05-29,0.33588,0.34504,0.37437,0.32801,0.40778
umichbiological2,DB,0002,rising,gcc_75,2015-05-06,2015-05-14,2015-05-19,2015-05-05,2015-05-13,2015-05-18,2015-05-08,2015-05-15,2015-05-20,0.33466,0.34658,0.36984,0.3293,0.40476
umichbiological2,DB,0002,rising,gcc_50,2014-05-21,2014-05-24,2014-05-28,2014-05-20,2014-05-23,2014-05-26,2014-05-22,2014-05-25,2014-05-29,0.33288,0.34503,0.37096,0.32683,0.40225
umichbiological2,DB,0002,rising,gcc_50,2015-05-06,2015-05-12,2015-05-19,2015-05-05,2015-05-11,2015-05-17,2015-05-09,2015-05-14,2015-05-20,0.33408,0.34318,0.3635,0.32798,0.396
umichbiological2,DB,0002,rising,gcc_mean,2014-05-21,2014-05-24,2014-05-28,2014-05-20,2014-05-23,2014-05-26,2014-05-22,2014-05-25,2014-05-29,0.33269,0.34456,0.37003,0.32624,0.40042
umichbiological2,DB,0002,rising,gcc_mean,2015-05-06,2015-05-12,2015-05-19,2015-05-05,2015-05-11,2015-05-17,2015-05-09,2015-05-14,2015-05-20,0.33376,0.34259,0.36318,0.32777,0.39562
umichbiological2,DB,0002,falling,gcc_90,2015-10-13,2015-10-10,2015-10-03,2015-10-14,2015-10-11,2015-10-05,2015-10-11,2015-10-09,2015-10-02,0.34105,0.35106,0.36836,0.3365,0.39918
umichbiological2,DB,0002,falling,gcc_90,2014-10-17,2014-10-12,2014-09-25,2014-10-18,2014-10-13,2014-09-27,2014-10-15,2014-10-11,2014-09-24,0.33078,0.34334,0.36337,0.3244,0.40148
umichbiological2,DB,0002,falling,gcc_75,2015-10-13,2015-10-10,2015-10-03,2015-10-14,2015-10-11,2015-10-05,2015-10-12,2015-10-09,2015-10-02,0.34045,0.35047,0.3669,0.33532,0.39629
umichbiological2,DB,0002,falling,gcc_75,2014-10-17,2014-10-13,2014-09-25,2014-10-18,2014-10-14,2014-09-27,2014-10-15,2014-10-11,2014-09-24,0.33007,0.3404,0.36207,0.32374,0.39864
umichbiological2,DB,0002,falling,gcc_50,2015-10-14,2015-10-11,2015-10-05,2015-10-15,2015-10-12,2015-10-06,2015-10-12,2015-10-09,2015-10-04,0.33783,0.34506,0.36147,0.33304,0.38947
umichbiological2,DB,0002,falling,gcc_50,2014-10-17,2014-10-13,2014-09-26,2014-10-18,2014-10-14,2014-09-28,2014-10-15,2014-10-12,2014-09-25,0.3284,0.33978,0.3587,0.3227,0.39287
umichbiological2,DB,0002,falling,gcc_mean,2015-10-14,2015-10-11,2015-10-04,2015-10-15,2015-10-12,2015-10-06,2015-10-12,2015-10-09,2015-10-03,0.33782,0.34447,0.36227,0.33318,0.38846
umichbiological2,DB,0002,falling,gcc_mean,2014-10-17,2014-10-13,2014-09-26,2014-10-18,2014-10-14,2014-09-28,2014-10-15,2014-10-12,2014-09-25,0.32823,0.33944,0.35795,0.32278,0.39169
