#
# Transition date estimate for thompsonfarm2N
#
# Site: thompsonfarm2N
# Veg Type: EN
# ROI ID Number: 0002
# Aggregation period: 1
# Year min: 2010
# Year max: 2015
# Final Processing Date: 2017-04-18
# Final Processing Time: 18:57:31
# Spline RMSE gcc_mean: 0.00211
# Spline RMSE gcc_50: 0.00218
# Spline RMSE gcc_75: 0.0022
# Spline RMSE gcc_90: 0.00226
#
sitename,veg_type,roi_id,direction,gcc_value,transition_10,transition_25,transition_50,transition_10_lower_ci,transition_25_lower_ci,transition_50_lower_ci,transition_10_upper_ci,transition_25_upper_ci,transition_50_upper_ci,threshold_10,threshold_25,threshold_50,min_gcc,max_gcc
thompsonfarm2N,EN,0002,rising,gcc_90,2011-04-05,2011-04-09,2011-04-23,2011-04-03,2011-04-07,2011-04-20,2011-04-07,2011-04-11,2011-04-24,0.32583,0.32978,0.33661,0.32364,0.34827
thompsonfarm2N,EN,0002,rising,gcc_90,2012-03-11,2012-03-16,2012-04-14,2012-03-09,2012-03-15,2012-04-11,2012-03-15,2012-03-19,2012-04-15,0.32118,0.32525,0.33381,0.31896,0.3465
thompsonfarm2N,EN,0002,rising,gcc_90,2013-03-27,2013-04-04,2013-05-06,2013-03-25,2013-04-01,2013-05-03,2013-03-30,2013-04-08,2013-05-08,0.31786,0.32265,0.33098,0.31467,0.34698
thompsonfarm2N,EN,0002,rising,gcc_90,2014-04-01,2014-04-07,2014-05-01,2014-03-29,2014-04-05,2014-04-20,2014-04-04,2014-04-09,2014-05-04,0.31629,0.32118,0.33011,0.31344,0.34672
thompsonfarm2N,EN,0002,rising,gcc_90,2015-04-10,2015-04-27,2015-05-07,2015-04-09,2015-04-12,2015-05-05,2015-04-12,2015-04-28,2015-05-08,0.31614,0.32206,0.33052,0.31461,0.34446
thompsonfarm2N,EN,0002,rising,gcc_75,2011-04-04,2011-04-08,2011-04-22,2011-04-02,2011-04-07,2011-04-20,2011-04-07,2011-04-11,2011-04-24,0.32399,0.32767,0.33469,0.32233,0.34672
thompsonfarm2N,EN,0002,rising,gcc_75,2012-03-11,2012-03-16,2012-04-14,2012-03-09,2012-03-14,2012-04-12,2012-03-14,2012-03-19,2012-04-16,0.32013,0.32414,0.332,0.31774,0.34505
thompsonfarm2N,EN,0002,rising,gcc_75,2013-03-27,2013-04-04,2013-05-07,2013-03-24,2013-04-02,2013-05-05,2013-03-31,2013-04-08,2013-05-08,0.31658,0.3209,0.33005,0.31341,0.34533
thompsonfarm2N,EN,0002,rising,gcc_75,2014-04-02,2014-04-08,2014-05-03,2014-03-29,2014-04-07,2014-04-29,2014-04-06,2014-04-10,2014-05-06,0.31561,0.32007,0.32924,0.31261,0.34544
thompsonfarm2N,EN,0002,rising,gcc_75,2015-04-10,2015-04-28,2015-05-07,2015-04-09,2015-04-12,2015-05-05,2015-04-12,2015-04-29,2015-05-08,0.31499,0.32123,0.3294,0.31366,0.34399
thompsonfarm2N,EN,0002,rising,gcc_50,2011-04-04,2011-04-07,2011-04-21,2011-04-01,2011-04-06,2011-04-12,2011-04-06,2011-04-10,2011-04-22,0.32265,0.32545,0.33244,0.32063,0.34305
thompsonfarm2N,EN,0002,rising,gcc_50,2012-03-09,2012-03-14,2012-04-13,2012-03-08,2012-03-12,2012-04-11,2012-03-12,2012-03-17,2012-04-15,0.31652,0.32114,0.32941,0.31414,0.3442
thompsonfarm2N,EN,0002,rising,gcc_50,2013-03-27,2013-04-06,2013-05-07,2013-03-25,2013-04-03,2013-05-05,2013-04-02,2013-04-09,2013-05-08,0.31539,0.32016,0.32873,0.31266,0.3435
thompsonfarm2N,EN,0002,rising,gcc_50,2014-04-03,2014-04-08,2014-05-04,2014-03-30,2014-04-07,2014-05-01,2014-04-06,2014-04-10,2014-05-07,0.31439,0.31899,0.32728,0.31164,0.34276
thompsonfarm2N,EN,0002,rising,gcc_50,2015-04-10,2015-04-13,2015-05-06,2015-04-09,2015-04-12,2015-05-04,2015-04-12,2015-04-15,2015-05-07,0.31387,0.31865,0.32678,0.31182,0.34085
thompsonfarm2N,EN,0002,rising,gcc_mean,2011-04-04,2011-04-08,2011-04-21,2011-04-02,2011-04-06,2011-04-12,2011-04-07,2011-04-10,2011-04-23,0.32198,0.32585,0.33193,0.32016,0.34326
thompsonfarm2N,EN,0002,rising,gcc_mean,2012-03-09,2012-03-14,2012-03-25,2012-03-08,2012-03-13,2012-03-24,2012-03-12,2012-03-17,2012-04-14,0.31643,0.32075,0.32895,0.31417,0.34353
thompsonfarm2N,EN,0002,rising,gcc_mean,2013-03-27,2013-04-05,2013-05-07,2013-03-24,2013-04-02,2013-05-04,2013-03-31,2013-04-08,2013-05-08,0.31532,0.31974,0.32834,0.31231,0.34249
thompsonfarm2N,EN,0002,rising,gcc_mean,2014-04-02,2014-04-08,2014-05-05,2014-03-29,2014-04-07,2014-05-01,2014-04-06,2014-04-10,2014-05-07,0.31431,0.31846,0.32714,0.31167,0.34185
thompsonfarm2N,EN,0002,rising,gcc_mean,2015-04-10,2015-04-23,2015-05-06,2015-04-09,2015-04-12,2015-05-04,2015-04-12,2015-04-24,2015-05-07,0.31373,0.31898,0.32573,0.31224,0.33922
thompsonfarm2N,EN,0002,falling,gcc_90,2015-11-25,2015-11-11,2015-10-10,2015-12-01,2015-11-19,2015-10-14,2015-11-19,2015-11-08,2015-09-30,0.32231,0.32611,0.33285,0.31975,0.34557
