#
# Transition date estimate for ibp
#
# Site: ibp
# Veg Type: SH
# ROI ID Number: 0001
# Aggregation period: 1
# Year min: 2013
# Year max: 2013
# Final Processing Date: 2017-04-18
# Final Processing Time: 17:57:01
# Spline RMSE gcc_mean: 0.00142
# Spline RMSE gcc_50: 0.00159
# Spline RMSE gcc_75: 0.00162
# Spline RMSE gcc_90: 0.00162
#
sitename,veg_type,roi_id,direction,gcc_value,transition_10,transition_25,transition_50,transition_10_lower_ci,transition_25_lower_ci,transition_50_lower_ci,transition_10_upper_ci,transition_25_upper_ci,transition_50_upper_ci,threshold_10,threshold_25,threshold_50,min_gcc,max_gcc
ibp,SH,0001,falling,gcc_50,2013-11-21,2013-11-14,2013-10-25,2013-11-22,2013-11-15,2013-10-26,2013-11-19,2013-11-12,2013-10-24,0.3391,0.3462,0.35764,0.33607,0.37917
ibp,SH,0001,falling,gcc_mean,2013-11-21,2013-11-14,2013-10-25,2013-11-22,2013-11-15,2013-10-27,2013-11-19,2013-11-12,2013-10-24,0.3384,0.34561,0.35752,0.3349,0.37878
