#
# Transition date estimate for torgnon-nd
#
# Site: torgnon-nd
# Veg Type: GR
# ROI ID Number: 0001
# Aggregation period: 1
# Year min: 2013
# Year max: 2015
# Final Processing Date: 2017-04-18
# Final Processing Time: 18:59:43
# Spline RMSE gcc_mean: 0.00162
# Spline RMSE gcc_50: 0.00165
# Spline RMSE gcc_75: 0.0014
# Spline RMSE gcc_90: 0.00142
#
sitename,veg_type,roi_id,direction,gcc_value,transition_10,transition_25,transition_50,transition_10_lower_ci,transition_25_lower_ci,transition_50_lower_ci,transition_10_upper_ci,transition_25_upper_ci,transition_50_upper_ci,threshold_10,threshold_25,threshold_50,min_gcc,max_gcc
torgnon-nd,GR,0001,rising,gcc_90,2013-06-14,2013-06-18,2013-07-01,2013-06-13,2013-06-17,2013-06-29,2013-06-15,2013-06-19,2013-07-04,0.34078,0.35114,0.37416,0.33352,0.41251
torgnon-nd,GR,0001,rising,gcc_90,2014-05-31,2014-06-08,2014-06-15,2014-05-29,2014-06-07,2014-06-13,2014-06-02,2014-06-09,2014-06-16,0.34172,0.35394,0.378,0.33328,0.41933
torgnon-nd,GR,0001,rising,gcc_90,2015-05-15,2015-05-27,2015-06-07,2015-05-11,2015-05-24,2015-06-06,2015-05-17,2015-05-30,2015-06-08,0.33799,0.34625,0.36168,0.33286,0.388
torgnon-nd,GR,0001,rising,gcc_75,2013-06-14,2013-06-18,2013-07-01,2013-06-13,2013-06-17,2013-06-29,2013-06-15,2013-06-19,2013-07-05,0.34018,0.35006,0.37259,0.33305,0.41099
torgnon-nd,GR,0001,rising,gcc_75,2014-06-02,2014-06-08,2014-06-15,2014-06-01,2014-06-07,2014-06-14,2014-06-05,2014-06-10,2014-06-16,0.34357,0.35343,0.3764,0.33582,0.41677
torgnon-nd,GR,0001,rising,gcc_75,2015-05-15,2015-05-28,2015-06-07,2015-05-12,2015-05-24,2015-06-06,2015-05-17,2015-05-31,2015-06-08,0.33765,0.3463,0.36076,0.33256,0.38841
torgnon-nd,GR,0001,rising,gcc_50,2013-06-13,2013-06-17,2013-06-21,2013-06-12,2013-06-16,2013-06-20,2013-06-15,2013-06-18,2013-06-22,0.33758,0.3457,0.36168,0.33272,0.38981
torgnon-nd,GR,0001,rising,gcc_50,2014-06-02,2014-06-08,2014-06-14,2014-06-01,2014-06-07,2014-06-13,2014-06-05,2014-06-10,2014-06-15,0.34269,0.35279,0.3754,0.33485,0.41564
torgnon-nd,GR,0001,rising,gcc_50,2015-05-15,2015-05-27,2015-06-07,2015-05-11,2015-05-24,2015-06-06,2015-05-17,2015-05-30,2015-06-08,0.33727,0.3455,0.35948,0.33219,0.38613
torgnon-nd,GR,0001,rising,gcc_mean,2013-06-13,2013-06-17,2013-06-22,2013-06-12,2013-06-16,2013-06-20,2013-06-15,2013-06-18,2013-06-23,0.33773,0.34584,0.364,0.33262,0.39069
torgnon-nd,GR,0001,rising,gcc_mean,2014-06-01,2014-06-08,2014-06-16,2014-05-31,2014-06-07,2014-06-15,2014-06-04,2014-06-10,2014-06-17,0.34172,0.3526,0.37521,0.33448,0.41578
torgnon-nd,GR,0001,rising,gcc_mean,2015-05-15,2015-05-27,2015-06-08,2015-05-11,2015-05-24,2015-06-06,2015-05-17,2015-05-30,2015-06-09,0.33695,0.34541,0.36467,0.33213,0.38645
torgnon-nd,GR,0001,falling,gcc_90,2015-09-17,2015-08-26,2015-07-28,2015-09-18,2015-09-09,2015-07-30,2015-09-14,2015-08-25,2015-07-27,0.33833,0.34531,0.35765,0.335,0.37808
torgnon-nd,GR,0001,falling,gcc_90,2014-09-16,2014-08-22,2014-08-17,2014-09-18,2014-08-23,2014-08-18,2014-09-02,2014-08-21,2014-08-16,0.34432,0.35688,0.37787,0.33794,0.41397
torgnon-nd,GR,0001,falling,gcc_90,2013-09-24,2013-09-12,2013-08-27,2013-09-25,2013-09-15,2013-08-28,2013-09-22,2013-09-10,2013-08-25,0.33888,0.35054,0.36822,0.33301,0.40337
torgnon-nd,GR,0001,falling,gcc_75,2015-09-17,2015-09-08,2015-07-28,2015-09-18,2015-09-09,2015-07-30,2015-09-15,2015-09-06,2015-07-27,0.33719,0.34384,0.35754,0.3345,0.37738
torgnon-nd,GR,0001,falling,gcc_75,2014-09-04,2014-08-22,2014-08-16,2014-09-18,2014-08-23,2014-08-18,2014-09-02,2014-08-20,2014-08-15,0.34806,0.35683,0.38073,0.341,0.41378
torgnon-nd,GR,0001,falling,gcc_75,2013-09-24,2013-09-12,2013-08-26,2013-09-25,2013-09-14,2013-08-28,2013-09-22,2013-09-10,2013-08-25,0.33846,0.34935,0.36798,0.33266,0.40204
torgnon-nd,GR,0001,falling,gcc_50,2015-09-16,2015-08-23,2015-07-28,2015-09-17,2015-09-09,2015-07-29,2015-09-14,2015-08-22,2015-07-27,0.33706,0.34333,0.35707,0.33407,0.37728
torgnon-nd,GR,0001,falling,gcc_50,2014-09-10,2014-08-22,2014-08-16,2014-09-18,2014-08-23,2014-08-17,2014-09-02,2014-08-20,2014-08-15,0.34693,0.35667,0.37866,0.34091,0.41268
torgnon-nd,GR,0001,falling,gcc_50,2013-09-23,2013-09-11,2013-08-23,2013-09-24,2013-09-12,2013-08-26,2013-09-21,2013-09-08,2013-08-22,0.33908,0.34932,0.37081,0.33213,0.4051
torgnon-nd,GR,0001,falling,gcc_mean,2015-09-16,2015-08-23,2015-07-28,2015-09-17,2015-08-24,2015-07-30,2015-09-14,2015-08-22,2015-07-27,0.33719,0.34336,0.357,0.33411,0.37705
torgnon-nd,GR,0001,falling,gcc_mean,2014-09-09,2014-08-22,2014-08-16,2014-09-18,2014-08-23,2014-08-17,2014-09-02,2014-08-20,2014-08-15,0.34795,0.35593,0.37834,0.34091,0.41231
torgnon-nd,GR,0001,falling,gcc_mean,2013-09-23,2013-09-10,2013-08-24,2013-09-24,2013-09-11,2013-08-25,2013-09-21,2013-09-05,2013-08-23,0.33917,0.34979,0.36855,0.33219,0.40476
